category,@id,name,description,supersededBy,nameZh,descriptionZh,alternateName,wikidataName,wikidataUrl,wikipediaUrl,schemaorgUrl
type,http://cnschema.org/PostOffice,PostOffice,A post office.,,邮局,负责邮件的投寄、收件、分类、处理、传送及交付的邮政系统中的基本设施。,邮政局,post office,https://www.wikidata.org/wiki/Q35054,https://en.wikipedia.org/wiki/Post_office,http://schema.org/PostOffice
type,http://cnschema.org/PostalAddress,PostalAddress,The mailing address.,,邮寄地址,一串的字符，内含国家、省份、城市或乡村、街道、门牌号码、屋邨、大厦等建筑物名称，或者再加楼层数目、房间编号等。有助于邮差投递信件或包裹。,,address,https://www.wikidata.org/wiki/Q319608,https://en.wikipedia.org/wiki/Postal_address,http://schema.org/PostalAddress
type,http://cnschema.org/PrependAction,PrependAction,The act of inserting at the beginning if an ordered collection.,,动作：追加在前,在一有序列中追加在开头的插入操作。,,,,,http://schema.org/PrependAction
type,http://cnschema.org/Preschool,Preschool,A preschool.,,幼儿园,一般招收年龄在2岁至6岁的学龄前儿童的学校。,幼稚园,preschool,https://www.wikidata.org/wiki/Q1076052,https://en.wikipedia.org/wiki/Preschool,http://schema.org/Preschool
type,http://cnschema.org/PresentationDigitalDocument,PresentationDigitalDocument,A file containing slides or used for a presentation.,,数字型演示文档,用于展示电子媒体内容的数字型文档，比如ppt等。,,,,,http://schema.org/PresentationDigitalDocument
type,http://cnschema.org/PriceSpecification,PriceSpecification,"A structured value representing a price or price range. Typically, only the subclasses of this type are used for markup. It is recommended to use MonetaryAmount to describe independent amounts of money such as a salary, credit card limits, etc.",,价格明细,一组结构型的数据用来展示每种产品的价格。,,,,,http://schema.org/PriceSpecification
type,http://cnschema.org/Product,Product,Any offered product or service. For example: a pair of shoes; a concert ticket; the rental of a car; a haircut; or an episode of a TV show streamed online.,,产品,用来满足人们需求和欲望的物体或无形的载体。,,product,https://www.wikidata.org/wiki/Q2424752,https://en.wikipedia.org/wiki/Product_(business),http://schema.org/Product
type,http://cnschema.org/ProductModel,ProductModel,A datasheet or vendor specification of a product (in the sense of a prototypical description).,,产品型号,制造厂商用来提供每一个特殊类别产品的标识。,,,,,http://schema.org/ProductModel
type,http://cnschema.org/ProfessionalService,ProfessionalService,"Original definition: ""provider of professional services."" The general ProfessionalService type for local businesses was deprecated due to confusion with Service. For reference, the types that it included were: Dentist, AccountingService, Attorney, Notary, as well as types for several kinds of HomeAndConstructionBusiness: Electrician, GeneralContractor, HousePainter, Locksmith, Plumber, RoofingContractor. LegalService was introduced as a more inclusive supertype of Attorney.",,专业服务,某个组织或个人，应用某些方面的专业知识和专门知识，按照客户的需要和要求，为客户在某一领域内提供特殊服务。,,professional services,https://www.wikidata.org/wiki/Q2029911,https://en.wikipedia.org/wiki/Professional_services,http://schema.org/ProfessionalService
type,http://cnschema.org/ProfilePage,ProfilePage,Web page type: Profile page.,,用户信息页面,用来展示某一用户个人信息的页面。,,,,,http://schema.org/ProfilePage
type,http://cnschema.org/ProgramMembership,ProgramMembership,"Used to describe membership in a loyalty programs (e.g. ""StarAliance""), traveler clubs (e.g. ""AAA""), purchase clubs (""Safeway Club""), etc.",,会员待遇,授权给某一用户在项目中的享受会员的一切权利和义务。,,,,,http://schema.org/ProgramMembership
type,http://cnschema.org/PropertyValue,PropertyValue,"A property-value pair, e.g. representing a feature of a product or place. Use the 'name' property for the name of the property. If there is an additional human-readable version of the value, put that into the 'description' property. Always use specific schema.org properties when a) they exist and b) you can populate them. Using PropertyValue as a substitute will typically not trigger the same effect as using the original, specific property.",,属性值,定义属性的特定的特征或参数。,,,,,http://schema.org/PropertyValue
type,http://cnschema.org/PropertyValueSpecification,PropertyValueSpecification,A Property value specification.,,属性值详情,对属性值的详细说明。,,,,,http://schema.org/PropertyValueSpecification
type,http://cnschema.org/PublicSwimmingPool,PublicSwimmingPool,A public swimming pool.,,公共游泳池,公共游泳池。,,public swimming pool,https://www.wikidata.org/wiki/Q27106886,,http://schema.org/PublicSwimmingPool
type,http://cnschema.org/PublicationEvent,PublicationEvent,"A PublicationEvent corresponds indifferently to the event of publication for a CreativeWork of any type e.g. a broadcast event, an on-demand event, a book/journal publication via a variety of delivery media.",,发布事件,发布一些有创新性的工作，例如广播事件，书籍或期刊以任何传输媒介的形式发布。,,,,,http://schema.org/PublicationEvent
type,http://cnschema.org/PublicationIssue,PublicationIssue,"A part of a successively published publication such as a periodical or publication volume, often numbered, usually containing a grouping of works such as articles. blog post.",,期刊的一期,一些列出版物，通常编号，包含一组作品。,,,,,http://schema.org/PublicationIssue
type,http://cnschema.org/PublicationVolume,PublicationVolume,"A part of a successively published publication such as a periodical or multi-volume work, often numbered. It may represent a time span, such as a year. See also blog post.",,期刊的一卷,一些列出版物，通常编号，包含多组作品，有一定的时间跨度，比如一年。,,,,,http://schema.org/PublicationVolume
type,http://cnschema.org/QAPage,QAPage,"A QAPage is a WebPage focussed on a specific Question and its Answer(s), e.g. in a question answering site or documenting Frequently Asked Questions (FAQs).",,常见问题页面,在一个页面记录一些常见的问题和对应的答案。,,,,,http://schema.org/QAPage
type,http://cnschema.org/QualitativeValue,QualitativeValue,"A predefined value for a product characteristic, e.g. the power cord plug type 'US' or the garment sizes 'S', 'M', 'L', and 'XL'.",,定性值,定性地描述一个物品的属性，比如衣服的尺寸有S，M，L和XL等等。,,,,,http://schema.org/QualitativeValue
type,http://cnschema.org/QuantitativeValue,QuantitativeValue,A point value or interval for product characteristics and other purposes.,,定量值,定量地描述一个物品的属性，比如一个人的身高是185cm。,,,,,http://schema.org/QuantitativeValue
type,http://cnschema.org/Quantity,Quantity,"Quantities such as distance, time, mass, weight, etc. Particular instances of say Mass are entities like '3 Kg' or '4 milligrams'.",,数量,数量，比如距离，时间，质量等等。比如说一个物体的质量是3kg。,,quantity,https://www.wikidata.org/wiki/Q309314,https://en.wikipedia.org/wiki/Quantity,http://schema.org/Quantity
type,http://cnschema.org/Question,Question,"A specific question - e.g. from a user seeking answers online, or collected in a Frequently Asked Questions (FAQ) document.",,问题,一个具体的问题，比如用户会在网上搜集答案或在FAQ文档中找答案。,,question,https://www.wikidata.org/wiki/Q189756,https://en.wikipedia.org/wiki/Question,http://schema.org/Question
type,http://cnschema.org/QuoteAction,QuoteAction,An agent quotes/estimates/appraises an object/product/service with a price at a location/store.,,动作：估价,代理人在一个地点/商店以一个价格报价/估计/评估一个目标/产品/服务。,,,,,http://schema.org/QuoteAction
type,http://cnschema.org/RVPark,RVPark,"A place offering space for ""Recreational Vehicles"", Caravans, mobile homes and the like.",,露营车营地,一个为休闲车，大篷车、移动房屋等大型车辆提供空间的地方。,,RV park,https://www.wikidata.org/wiki/Q1424620,https://en.wikipedia.org/wiki/RV_park,http://schema.org/RVPark
type,http://cnschema.org/RadioChannel,RadioChannel,A unique instance of a radio BroadcastService on a CableOrSatelliteService lineup.,,无线电广播电台频道,无线电广播的一个频道。,,radio channel,https://www.wikidata.org/wiki/Q28114677,https://en.wikipedia.org/wiki/Radio_channel,http://schema.org/RadioChannel
type,http://cnschema.org/RadioClip,RadioClip,A short radio program or a segment/part of a radio program.,,无线电广播片段,短节目或广播节目的片断/部分。,,,,,http://schema.org/RadioClip
type,http://cnschema.org/RadioEpisode,RadioEpisode,A radio episode which can be part of a series or season.,,无线电广播剧集,可作为系列或季节的一部分的广播节目。,,,,,http://schema.org/RadioEpisode
type,http://cnschema.org/RadioSeason,RadioSeason,Season dedicated to radio broadcast and associated online delivery.,,无线电广播剧集的一季,一系列广播节目中的一季。,,,,,http://schema.org/RadioSeason
type,http://cnschema.org/RadioSeries,RadioSeries,CreativeWorkSeries dedicated to radio broadcast and associated online delivery.,,无线电广播剧集,致力于无线电广播和相关在线传输的创造性系列工作。,,radio series,https://www.wikidata.org/wiki/Q14623351,https://en.wikipedia.org/wiki/Radio_series,http://schema.org/RadioSeries
type,http://cnschema.org/RadioStation,RadioStation,A radio station.,,无线广播电台,无线广播电台。,,radio station,https://www.wikidata.org/wiki/Q14350,https://en.wikipedia.org/wiki/Radio_Station,http://schema.org/RadioStation
type,http://cnschema.org/Rating,Rating,"A rating is an evaluation on a numeric scale, such as 1 to 5 stars.",,评分,给出具体数值的评分，比如1-5分。,,,,https://en.wikipedia.org/wiki/Rating,http://schema.org/Rating
type,http://cnschema.org/ReactAction,ReactAction,"The act of responding instinctively and emotionally to an object, expressing a sentiment.",,动作：反应,本能地、情感地对一个物体作出反应、表达感情的行为。,,,,,http://schema.org/ReactAction
type,http://cnschema.org/ReadAction,ReadAction,The act of consuming written content.,,动作：阅读,阅读书面文字的行为。,,,,,http://schema.org/ReadAction
type,http://cnschema.org/RealEstateAgent,RealEstateAgent,A real-estate agent.,,房地产中介,房地产中介或房地产经纪人。,,real estate broker,https://www.wikidata.org/wiki/Q519076,https://en.wikipedia.org/wiki/Real_estate_agent,http://schema.org/RealEstateAgent
type,http://cnschema.org/ReceiveAction,ReceiveAction,"The act of physically/electronically taking delivery of an object thathas been transferred from an origin to a destination. Reciprocal of SendAction. Related actions: SendAction: The reciprocal of ReceiveAction. TakeAction: Unlike TakeAction, ReceiveAction does not imply that the ownership has been transfered (e.g. I can receive a package, but it does not mean the package is now mine).",,动作：接受,物理行为，将一个对象从源传输到目的地。,,,,,http://schema.org/ReceiveAction
type,http://cnschema.org/Recipe,Recipe,"A recipe. For dietary restrictions covered by the recipe, a few common restrictions are enumerated via suitableForDiet. The keywords property can also be used to add more detail.",,菜谱,菜谱。对于食谱所涵盖的饮食限制，列举了一些常见的限制，通过适当的饮食来列举。,,recipe,https://www.wikidata.org/wiki/Q219239,https://en.wikipedia.org/wiki/Recipe,http://schema.org/Recipe
